WD100,Actual,A,B,C,D,E,F,G,H
Feb Average West 90 Beam Radiation Values,N/A,34.5911609538003,49.56776794850464,42.73182006333834,42.901716704681306,43.38888300381182,43.339072829873444,42.693467266781916,43.64378500901097
Feb Average West 90 Diffuse Radiation Values,N/A,42.11250819672131,29.922686925524644,42.328899696900145,41.93917315548019,38.800719354957636,42.365280140254384,42.25238795586376,42.71988455264918
Feb Average 45 East 90 Total Radiation Values,N/A,159.41433979135618,144.95531455910103,149.01903744515675,148.01060158146177,147.3449177762513,150.25387354373646,148.66254900604474,150.9647178395569
Feb Average 45 East 90 Beam Radiation Values,N/A,106.67908047690015,115.03262847115714,99.16999285618478,99.02994614734469,101.13884115393942,100.75535130311336,99.30053178235897,100.99257139014743
Feb Average 45 East 90 Diffuse Radiation Values,N/A,52.735263785394935,29.922686925524644,49.84904458897163,48.97816969212056,46.206076848169374,49.49852224062309,49.36201722368583,49.972146449409124
Feb Average 45 West 90 Total Radiation Values,N/A,133.76555588673622,136.87903844694182,144.15814305383012,143.59510146268255,141.41154678444877,145.24554600027375,144.29797789743594,145.83400193991636
Feb Average 45 West 90 Beam Radiation Values,N/A,83.32613859910582,106.95635305904186,93.59494646273413,93.4622527377306,94.82640538289921,94.62556357277393,93.77742632135362,94.75393891929453
Feb Average 45 West 90 Radiation Values,N/A,50.439436661698956,29.922686925524644,50.56319659109598,50.13036290793671,46.58514153596016,50.61998242749984,50.5205515760825,51.08006302062168
Feb Average East 30 Total Radiation Values,N/A,133.36260506706407,126.98958823405255,128.08053047690024,127.22610290054119,126.30969636947619,128.30942701458915,126.68652246333052,127.48727759217465
Feb Average East 30 Beam Radiation Values,N/A,84.82709985096871,93.92561693442448,80.90372300253354,80.68177781627831,80.56117306002785,81.36372114466528,79.97942777510659,80.34390478090279
Feb Average East 30 Diffuse Radiation Values,N/A,48.53551117734724,33.06397308150021,47.17680747436661,46.54188394619489,45.74852358337103,46.94570586992385,46.70709468822407,47.14337281127169
Feb Average South 30 Total Radiation Values,N/A,192.4056661698957,190.95629521096893,194.9452093593144,193.3236269466868,192.02412297729742,195.25747793267033,193.11136481004678,193.77588537487296
Feb Average South 30 Beam Radiation Values,N/A,134.7001564828614,157.89232378405993,138.07935101743655,137.05618256674111,137.47085578241658,138.50833876611603,136.61817378789942,136.8053103988211
Feb Average South 30 Diffuse Radiation Values,N/A,57.705521609538,33.06397308150021,56.86585834187782,56.264988356039524,54.55326721169469,56.7491391665543,56.49319102214743,56.97057497605191
Feb Average West 30 Total Radiation Values,N/A,116.77378986587183,121.92414176194403,125.0453598433145,124.45368783322989,122.60855070661366,125.12153782285625,123.86805234885117,124.38150447204859
Feb Average West 30 Beam Radiation Values,N/A,69.71891505216095,88.86017066695973,77.28577954086445,77.08237276752513,76.57174628810242,77.36929295008275,76.31371163973944,76.41068098040883
Feb Average West 30 Diffuse Radiation Values,N/A,47.054871833084945,33.06397308150021,47.75958030245006,47.36969261656135,46.036804330030556,47.75224487277351,47.554340709111514,47.97082349163965
Mar Average Dry Bulb Temperature Values,6.126312247644684,6.126312247644684,6.124350759524133,6.126312247644688,6.12429092167445,6.125029296875,6.124168020238229,6.124760504201646,6.1240216806755114
Mar Average Dry Bulb Temperature Absolute Errors,0,0.0,-0.0019614881205507473,4.440892098500626e-15,-0.002021325970233967,-0.0012829507696840992,-0.002144227406454924,-0.0015517434430378785,-0.002290566969172403
Mar Average Relative Humidity Values,40.520861372812924,40.53943472409152,40.44774116682335,40.537758825327394,40.56721901523068,40.55415996246979,40.56981862141071,40.555378151260506,40.57169190241923
Mar Average Relative Humidity Absolute Errors,0,0.018573351278597272,-0.07312020598957503,0.0168974525144705,0.0463576424177532,0.03329858965686583,0.048957248597787384,0.03451677844758194,0.05083052960630852
Mar Average Dew Point Temperature Values,-7.946904441453567,-7.946904441453567,-7.937541050855483,-7.9461184256215,N/A,-7.942775432682839,-7.941414622306859,-7.942571428571386,-7.579409253420092
Mar Average Dew Point Temperature Absolute Errors,0,0.0,0.00936339059808411,0.0007860158320669441,nan,0.004129008770727971,0.005489819146707653,0.004333012882180576,0.3674951880334749
Mar Average Wind Speed Values,4.356056527590848,4.356056527590848,4.363063058206804,4.356056527590826,4.355436486567128,4.357142750731035,4.35609083865427,4.356176470588384,4.19078889572625
Mar Average Wind Speed Absolute Errors,0,0.0,0.00700653061595613,-2.220446049250313e-14,-0.0006200410237200416,0.001086223140187137,3.431106342155488e-05,0.00011994299753581572,-0.16526763186459803
Mar Average Wind Direction Values,191.34589502018844,191.34589502018844,191.3563651028334,170.86978465679678,191.36929232037434,191.26135943176365,191.37004779507862,183.31764705882352,187.41314204881584
Mar Average Wind Direction Absolute Errors,0,0.0,0.010470082644957301,-20.476110363391655,0.02339730018590558,-0.08453558842478515,0.024152774890183082,-8.028247961364912,-3.9327529713725937
Mar Average Station Pressure Values,829.1635262449529,829.1635262449529,830.1100000000463,829.1635262449529,829.1657728748874,829.1583264262737,829.1601345170083,829.1586974789916,835.9399999999595
Mar Average Station Pressure Absolute Errors,0,0.0,0.9464737550933933,0.0,0.0022466299344614526,-0.0051998186792161505,-0.003391727944631384,-0.004828765961292447,6.7764737550065774
Mar Average Total Cloud Cover Values,4.975100942126514,0.0,4.97694582605189,N/A,4.976175231221262,4.976456007402109,4.976009110936857,4.976512605042017,4.975923903368605
Mar Average Total Cloud Cover Absolute Errors,0,-4.975100942126514,0.0018448839253757399,nan,0.0010742890947481598,0.0013550652755949244,0.0009081688103433905,0.001411662915502987,0.0008229612420906918
Mar Average Opaque Cloud Cover Values,3.8896366083445493,0.0,N/A,N/A,3.8909458862552007,3.892027494072789,3.8907130988387304,3.8908823529411767,N/A
Mar Average Opaque Cloud Cover Absolute Errors,0,-3.8896366083445493,nan,nan,0.0013092779106513852,0.0023908857282397555,0.001076490494181126,0.0012457445966274072,nan
Mar Average Total Horizontal Radiation Values,194.35800807537012,193.257065948856,190.65101587306918,193.9425397656931,192.9357246543967,191.43056219180139,193.58773979515178,193.60563547074528,191.49694492193765
Mar Average Total Horizontal Radiation Absolute Errors,0,-1.100942126514127,-3.7069922023009383,-0.41546830967701,-1.4222834209734287,-2.927445883568737,-0.770268280218346,-0.7523726046248385,-2.861063153432468
Mar Average Diffuse Horizontal Radiation Values,57.279946164199195,56.64804845222073,38.773756959752625,57.27278900358008,56.90802240179697,57.18843844613154,57.17788574714312,56.896491566798275,57.09654902378597
Mar Average Diffuse Horizontal Radiation Absolute Errors,0,-0.6318977119784677,-18.50618920444657,-0.007157160619115643,-0.3719237624022256,-0.09150771806765334,-0.10206041705607305,-0.38345459740092025,-0.18339714041322708
Mar Average Humidity Ratio Values,N/A,0.0025072462987886946,0.002501595360397898,0.0024950474441453587,N/A,0.002498299315994402,0.002501886190049525,0.002500842981634851,0.002487030057955548
Mar Average Wet Bulb Temperature Values,N/A,0.3491251682368775,0.35213538580225967,0.358803477135391,0.9385944058426434,0.32940678957129726,0.3544538412299325,0.2705815056599664,0.4317739716325889
Mar Average Sky Temperature Values,N/A,-22.254306864064603,-10.851114960380409,-8.596879205921914,-13.092483098629971,-8.605164569245668,-12.853534809112778,-8.58928258795416,-7.508784135955656
Mar Average Horizontal Beam Radiation Values,N/A,136.60901749663526,151.8772551678342,136.66975076211307,136.03016244609458,N/A,136.40985404800867,136.70914390394694,134.40039589815242
Mar Average South 90 Total Radiation Values,N/A,183.77150067294752,178.6023625227932,183.88157769816956,182.75353687036193,184.63102476081912,185.23421528062107,182.68425554460916,185.91615164058652
Mar Average South 90 Beam Radiation Values,N/A,119.41121803499327,140.15038183530913,121.10874440000002,120.7351851753849,123.98011778822251,122.3883702926564,119.92336323848816,122.62993469386656
Mar Average South 90 Diffuse Radiation Values,N/A,64.3603068640646,38.45198002130932,62.77283329816965,62.0155553003015,60.650907110827156,62.845844987964654,62.76089230612089,63.2862169467191
Mar Average East 90 Total Radiation Values,N/A,139.05971467025572,122.50154376253684,125.46895546775238,125.17418175042424,124.43038262724485,127.14726026192538,125.43208367532073,128.00106204299487
Mar Average East 90 Beam Radiation Values,N/A,82.0019004037685,84.04956728459354,70.92290167725442,71.34007628484393,72.72860778154946,72.57862028510945,71.01457379530383,72.93385482517088
Mar Average East 90 Diffuse Radiation Values,N/A,57.05782772543741,38.45198002130932,54.546053790497965,53.831604879158526,51.701774875476424,54.56863997681591,54.41750988001658,55.0672072178237
Mar Average North 90 Total Radiation Values,N/A,45.38219246298788,38.45198002130932,44.33521060164199,43.56902023518161,42.81359113438196,44.331247495935855,44.13868977925162,44.369701918765394
Mar Average North 90 Beam Radiation Values,N/A,0.0,0.0,0.004822084454927412,0.04561871451821996,0.07523747607973647,0.030637720190643918,0.07011562198765028,0.12507925584417576
Mar Average North 90 Diffuse Radiation Values,N/A,45.38219246298788,38.45198002130932,44.330388517187046,43.52116981387751,42.73835365752979,44.300609775745215,44.068574157264095,44.244622662921245
Mar Average West 90 Total Radiation Values,N/A,105.16906460296096,106.71229754684857,115.59779471666215,115.01394406165163,112.70341729614351,115.60007319250074,115.08971448101869,116.71491987154361
Mar Average West 90 Beam Radiation Values,N/A,50.40392866756394,68.26032316487525,59.67497286985197,60.03741036458071,60.67210944407878,60.31631073463774,59.78024154171534,60.845823678041675
Mar Average West 90 Diffuse Radiation Values,N/A,54.765157469717366,38.45198002130932,55.922821846810265,54.97459782757747,52.03130799123297,55.283762457863,55.30947293930322,55.86909619350195
Mar Average 45 East 90 Total Radiation Values,N/A,182.3298492597577,167.42034243574594,170.0487400031494,169.7692469956965,170.77075307383618,172.36205827035502,169.6996809187785,173.35386648205
Mar Average 45 East 90 Beam Radiation Values,N/A,119.25611036339167,128.96836134914523,110.0314780161508,110.34718000971094,113.12341211845144,112.14536270979319,109.57980642145803,112.52310644012073
Mar Average 45 East 90 Diffuse Radiation Values,N/A,63.07374293405114,38.45198002130932,60.017261986998655,59.41956648668037,57.64734054030475,60.21669556056184,60.119874497320204,60.830760041929516
Mar Average 45 West 90 Total Radiation Values,N/A,148.97632301480485,150.68181048856104,159.3208144609421,158.4397100704821,157.78013389654333,159.7823119926964,158.38243690885835,160.98932342315996
Mar Average 45 West 90 Beam Radiation Values,N/A,88.02089098250337,112.22983632536703,97.78871562705248,97.84311883470501,99.81428154793231,98.72896666725183,97.30034137758891,99.30765517232041
Mar Average 45 West 90 Radiation Values,N/A,60.95544549125168,38.45198002130932,61.53209883388963,60.59352601954328,57.96585228036197,61.05334532544458,61.08209553126959,61.681668250839266
Mar Average East 30 Total Radiation Values,N/A,195.26241049798114,185.53089815837112,188.23833031981164,187.80630965974515,186.4518148516736,189.26395146164626,188.53523576055602,188.15705253098676
Mar Average East 30 Beam Radiation Values,N/A,134.86981695827726,146.8002508821203,129.52514520461636,129.58329985270714,128.82341609234632,130.43023156330116,129.96191516113663,129.05524173067903
Mar Average East 30 Diffuse Radiation Values,N/A,60.39263391655451,38.730646247496644,58.71318511519519,58.22049569822952,57.628398656899996,58.833719898345095,58.57332059941915,59.101810800308094
Mar Average South 30 Total Radiation Values,N/A,242.65911170928663,240.33539511257314,246.01573730370416,244.567980540797,243.9979635226374,246.40298814425404,245.13989477220574,245.02812534758888
Mar Average South 30 Beam Radiation Values,N/A,174.9222866756393,201.60476382644515,178.91286098034996,178.08994798511034,178.21934500056656,179.31511823149296,178.26170271307652,177.6737085112364
Mar Average South 30 Diffuse Radiation Values,N/A,67.73684791386272,38.730646247496644,67.10287632335397,66.47515568490417,65.77861844060281,67.0878699127611,66.87819205912923,67.3544168363527
Mar Average West 30 Total Radiation Values,N/A,168.5022126514132,172.16081286956506,179.3340037693566,178.6666309963027,176.13244307615417,179.05542391203988,179.23990027880558,178.31693799052013
Mar Average West 30 Beam Radiation Values,N/A,109.7743405114401,133.43016444432,119.48273535545077,119.53786589896563,118.29075077161757,119.60107401418391,119.95556406768726,118.57132724756754
Mar Average West 30 Diffuse Radiation Values,N/A,58.72788829071333,38.730646247496644,59.85126841390579,59.12661408928799,57.84169229280489,59.454349897855955,59.284336211118315,59.7456107429526
Apr Average Dry Bulb Temperature Values,5.82865090403338,5.82865090403338,5.828277578205294,5.8286509040333785,5.828686133954366,5.828149994945891,5.828500598063048,5.828230288294557,5.829105241907877
Apr Average Dry Bulb Temperature Absolute Errors,0,0.0,-0.0003733258280860241,-1.7763568394002505e-15,3.5229920985813123e-05,-0.000500909087489454,-0.00015030597033227622,-0.00042061573882357095,0.00045433787449677965
Apr Average Relative Humidity Values,61.48678720445063,61.44165507649514,61.351975538268825,61.443180098778804,61.469087822012156,61.477846317549634,61.47001967820349,61.478464744703025,61.46796831545869
Apr Average Relative Humidity Absolute Errors,0,-0.045132127955490375,-0.13481166618180396,-0.0436071056718248,-0.017699382438472355,-0.008940886900994371,-0.01676752624713629,-0.008322459747603261,-0.0188188889919374
Apr Average Dew Point Temperature Values,-2.539012517385257,-2.539012517385257,-2.5373731800263837,-2.5382736566743804,N/A,-2.5400320717591964,-2.5408942489485677,-2.540222333468147,-2.285982324381618
Apr Average Dew Point Temperature Absolute Errors,0,0.0,0.0016393373588732274,0.0007388607108764766,nan,-0.001019554373939524,-0.00188173156331084,-0.0012098160828899474,0.2530301930036387
Apr Average Wind Speed Values,5.316759388038943,5.316759388038943,5.3242725196555405,5.3167593880389274,5.315819781582737,5.316210945712978,5.316056545896518,5.315973428273849,5.199813480641277
